occurrenceStatus,species,country,locality,year,month,day
PRESENT,Leucopsar rothschildi,Unknown,Unknown,0,0,0
PRESENT,Leucopsar rothschildi,Captive Bird (National Aviary),Captive Bird (National Aviary),0,0,0
PRESENT,Leucopsar rothschildi,CAPTIVE BIRD (PITTSBURGH ZOO),CAPTIVE BIRD (PITTSBURGH ZOO),1984,0,0
PRESENT,Leucopsar rothschildi,Captive Bird (National Aviary),Captive Bird (National Aviary),0,0,0
PRESENT,Leucopsar rothschildi,Unknown,Unknown,1990,10,12
PRESENT,Leucopsar rothschildi,Indonesia,Indonesia,1971,7,15
PRESENT,Leucopsar rothschildi,Indonesia,Indonesia,1931,5,5
PRESENT,Leucopsar rothschildi,United States of America,Rio Grande Zoo,1985,4,10
PRESENT,Leucopsar rothschildi,Unknown,Unknown,0,0,0
PRESENT,Leucopsar rothschildi,Unknown,Unknown,0,0,0
PRESENT,Leucopsar rothschildi,Indonesia,Indonesia - Bali Barat NP,2014,8,14
PRESENT,Leucopsar rothschildi,Indonesia,Indonesia - Bali,2014,4,30
PRESENT,Ampeliceps coronatus,Cachar,Cachar,0,0,0
PRESENT,Ampeliceps coronatus,Thailand,PAK HAONG;,0,0,0
PRESENT,Ampeliceps coronatus,unknown or invalid,unknown or invalid,0,0,0
PRESENT,Ampeliceps coronatus,Unknown,Unknown,0,0,0
PRESENT,Ampeliceps coronatus,Unknown,Unknown,0,0,0
PRESENT,Ampeliceps coronatus,India,"Margherita, Assam",0,0,0
PRESENT,Ampeliceps coronatus,unknown or invalid,unknown or invalid,0,0,0
PRESENT,Ampeliceps coronatus,Thailand,Koon Tan,0,0,0
PRESENT,Ampeliceps coronatus,India,India,2017,10,14
PRESENT,Ampeliceps coronatus,India,Thonnyim,1892,4,0
PRESENT,Ampeliceps coronatus,Captive Bird (National Aviary),Captive Bird (National Aviary),1989,7,9
PRESENT,Ampeliceps coronatus,Oklahoma City Zoo,Oklahoma City Zoo,0,0,0
PRESENT,Ampeliceps coronatus,Unknown,Unknown,0,0,0
PRESENT,Ampeliceps coronatus,Unknown,Unknown,0,0,0
PRESENT,Ampeliceps coronatus,Unknown,Unknown,0,0,0
PRESENT,Ampeliceps coronatus,Unknown,Unknown,1996,0,0
PRESENT,Ampeliceps coronatus,Captive Bird (National Aviary),Captive Bird (National Aviary),1989,0,0
PRESENT,Ampeliceps coronatus,Unknown,Unknown,0,0,0
PRESENT,Ampeliceps coronatus,Thailand,Thailand,1971,4,2
PRESENT,Ampeliceps coronatus,CAPTIVE BIRD (OKLAHOMA CITY ZOO),CAPTIVE BIRD (OKLAHOMA CITY ZOO),1983,7,2
PRESENT,Tragelaphus angasii,.,.,0,0,0
PRESENT,Tragelaphus angasii,Unknown,Unknown,0,0,0
PRESENT,Tragelaphus angasii,Mozambique,Inhaminga,1971,0,0
PRESENT,Tragelaphus angasii,Unknown,Unknown,0,0,0
PRESENT,Tragelaphus angasii,Malawi,"Lengwe National Park, Eastern area",0,0,0
PRESENT,Tragelaphus angasii,Unknown,Unknown,0,0,0
PRESENT,Tragelaphus angasii,Unknown,Unknown,1970,6,1
PRESENT,Tragelaphus angasii,"Tanzania, United Republic of","Tanzania, United Republic of",0,0,0
PRESENT,Tragelaphus angasii,MKUSI,MKUSI,1914,7,24
PRESENT,Tragelaphus angasii,NDUMU,NDUMU,1914,12,7
PRESENT,Tragelaphus angasii,Ndumu Game Reserve,Ndumu Game Reserve,1972,9,15
PRESENT,Tragelaphus angasii,Oklahoma City Zoological Park,Oklahoma City Zoological Park,0,0,0
PRESENT,Tragelaphus angasii,Oklahoma City Zoological Park,Oklahoma City Zoological Park,1983,12,1
PRESENT,Tragelaphus angasii,South Africa,South Africa,0,0,0
PRESENT,Tragelaphus angasii,South Africa,South Africa,0,0,0
PRESENT,Tragelaphus angasii,MKUZI RIVER,MKUZI RIVER,1928,3,12
PRESENT,Tragelaphus angasii,Ndumu Game Reserve,Ndumu Game Reserve,1972,9,15
PRESENT,Tragelaphus angasii,Ndumu Game Reserve,Ndumu Game Reserve,1972,9,15
PRESENT,Tragelaphus angasii,MKUZI RESERVE,MKUZI RESERVE,1914,7,24
PRESENT,Tragelaphus angasii,MKUZI RIVER,MKUZI RIVER,1928,10,30
PRESENT,Leopardus pardalis,Africa,Africa,1899,12,30
PRESENT,Leopardus pardalis,Africa,Africa,1899,12,30
PRESENT,Leopardus pardalis,Africa,Africa,1899,12,30
PRESENT,Leopardus pardalis,Argentina,Argentina - Iguazú NP,2018,11,4
PRESENT,Leopardus pardalis,Brazil,Brazil - Northern Pantanal,2012,8,1
PRESENT,Leopardus pardalis,Suriname,Suriname - Sipaliwini,2017,10,24
PRESENT,Leopardus pardalis,Brazil,Brazil - Northern Pantanal,2011,10,7
PRESENT,Leopardus pardalis,Argentina,Argentina - Iguazú NP,2018,11,4
PRESENT,Leopardus pardalis,Suriname,Suriname - Sipaliwini,2019,11,28
PRESENT,Leopardus pardalis,Panama,Archipielago Bocas del Toro,2011,1,30
PRESENT,Leopardus pardalis,United States of America,Big Bend National Park,1987,2,23
PRESENT,Leopardus pardalis,Brazil,Brazil - Northern Pantanal,2012,8,1
PRESENT,Leopardus pardalis,Panama,Panama,2010,1,20
PRESENT,Leopardus pardalis,Panama,Panama - Amador,2010,3,5
PRESENT,Leopardus pardalis,Panama,Panama - Amador,2010,3,7
PRESENT,Leopardus pardalis,Brazil,"Pousada Aguapé, Aquidauana, Mato Grosso do Sul",2015,8,11
PRESENT,Leopardus pardalis,Suriname,Suriname - Sipaliwini,2017,11,23
PRESENT,Leopardus pardalis,Brazil,Brazil - Northern Pantanal,2012,7,30
PRESENT,Leopardus pardalis,Suriname,Suriname - Sipaliwini,2017,10,24
PRESENT,Leopardus pardalis,Costa Rica,Costa Rica - Sarapiquí,2016,12,30
PRESENT,Okapia johnstoni,Africa,Africa,1899,12,30
PRESENT,Okapia johnstoni,Unknown,Unknown,1988,10,9
PRESENT,Okapia johnstoni,Unknown,Unknown,0,0,0
PRESENT,Okapia johnstoni,Unknown,Unknown,0,0,0
PRESENT,Okapia johnstoni,Unknown,Unknown,1972,7,1
PRESENT,Okapia johnstoni,Congo,Congo,0,0,0
PRESENT,Okapia johnstoni,Unknown,Unknown,0,0,0
PRESENT,Okapia johnstoni,Unknown,Unknown,1997,8,7
PRESENT,Okapia johnstoni,Unknown,Unknown,0,0,0
PRESENT,Okapia johnstoni,Unknown,Unknown,1910,0,0
PRESENT,Okapia johnstoni,Unknown,Unknown,1979,8,14
PRESENT,Okapia johnstoni,Unknown,Unknown,1987,6,2
PRESENT,Okapia johnstoni,Unknown,Unknown,0,0,0
PRESENT,Okapia johnstoni,Unknown,Unknown,2015,3,13
PRESENT,Okapia johnstoni,Unknown,Unknown,0,0,0
PRESENT,Okapia johnstoni,"Congo, Democratic Republic of the","Congo, Democratic Republic of the",2019,6,2
PRESENT,Okapia johnstoni,Congo,U'Ele District,0,0,0
PRESENT,Okapia johnstoni,"Congo, Democratic Republic of the",Uelle River,0,0,0
PRESENT,Okapia johnstoni,"Congo, Democratic Republic of the","Congo, Democratic Republic of the",1911,6,0
PRESENT,Okapia johnstoni,"Congo, Democratic Republic of the","Congo, Democratic Republic of the",1913,12,8
PRESENT,Pongo pygmaeus,Africa,Africa,1899,12,30
PRESENT,Pongo pygmaeus,Malaysia,Malaysia,2018,6,4
PRESENT,Pongo pygmaeus,Malaysia,Malaysia,2018,6,28
PRESENT,Pongo pygmaeus,Malaysia,"Kinabatang River, Sabah; Borneo",2009,11,3
PRESENT,Pongo pygmaeus,Malaysia,"Kinabatang River, Sabah; Borneo",2009,11,4
PRESENT,Pongo pygmaeus,Malaysia,"Tabin Wildlife Reserve, Sabah/Borneo",2012,3,24
PRESENT,Pongo pygmaeus,Malaysia,Danum Valley Conservation Area,2015,4,20
PRESENT,Pongo pygmaeus,Malaysia,Danum Valley Conservation Area,2009,11,5
PRESENT,Pongo pygmaeus,Malaysia,Danum Valley Conservation Area,2009,11,6
PRESENT,Pongo pygmaeus,Malaysia,Danum Valley Conservation Area,2015,4,19
PRESENT,Pongo pygmaeus,Africa,Africa,1899,12,30
PRESENT,Pongo pygmaeus,Malaysia,Malaysia,2018,9,19
PRESENT,Pongo pygmaeus,Unknown,Unknown,0,0,0
PRESENT,Pongo pygmaeus,Unknown,Unknown,0,0,0
PRESENT,Pongo pygmaeus,Unknown,Unknown,0,0,0
PRESENT,Pongo pygmaeus,Malaysia,Malaysia,2017,6,29
PRESENT,Pongo pygmaeus,Malaysia,Malaysia,2018,2,23
PRESENT,Pongo pygmaeus,Malaysia,Malaysia,2016,5,6
PRESENT,Pongo pygmaeus,Unknown,Unknown,0,0,0
PRESENT,Pongo abelii,Indonesia,"BOHOROK ORANGUTAN CENTRE, Bukit Lawang, Sumatra",2002,8,27
PRESENT,Pongo abelii,Unknown,Unknown,0,0,0
PRESENT,Pongo abelii,Indonesia,Indonesia,0,0,0
PRESENT,Pongo abelii,Indonesia,Indonesia,0,0,0
PRESENT,Pongo abelii,Indonesia,Indonesia,0,0,0
PRESENT,Pongo abelii,Indonesia,Indonesia,0,0,0
PRESENT,Pongo abelii,Unknown,Unknown,0,0,0
PRESENT,Pongo abelii,Indonesia,Indonesia,1929,2,20
PRESENT,Pongo abelii,Indonesia,Indonesia,1911,0,0
PRESENT,Pongo abelii,Indonesia,Indonesia,1967,6,14
PRESENT,Pongo abelii,Indonesia,Indonesia,0,0,0
PRESENT,Pongo abelii,Indonesia,Indonesia,0,0,0
PRESENT,Pongo abelii,Indonesia,Indonesia,0,0,0
PRESENT,Pongo abelii,Indonesia,Indonesia,0,0,0
PRESENT,Pongo abelii,Unknown,Unknown,1927,6,16
PRESENT,Pongo abelii,"Zoo Frankfurt am Main, Hessen, Deutschland","Zoo Frankfurt am Main, Hessen, Deutschland",2010,12,31
PRESENT,Pongo abelii,Indonesia,Indonesia,0,0,0
PRESENT,Pongo abelii,Indonesia,Indonesia,1928,7,25
PRESENT,Pongo abelii,Indonesia,Indonesia,0,0,0
PRESENT,Pongo abelii,Indonesia,Indonesia,1978,2,7
PRESENT,Psarocolius decumanus,Unknown,Unknown,0,0,0
PRESENT,Psarocolius decumanus,Brazil,Brazil,1824,0,0
PRESENT,Psarocolius decumanus,Guyana,Guyana:Northwest District,1997,9,22
PRESENT,Psarocolius decumanus,Argentina,Argentina:Jujuy,2005,11,12
PRESENT,Psarocolius decumanus,Colombia,Canutal,2019,5,12
PRESENT,Psarocolius decumanus,Brazil,"Quartel Geral, Reserva Brisa do Indaia",2008,3,22
PRESENT,Psarocolius decumanus,Surinam; Bockoe,Surinam; Bockoe,0,0,0
PRESENT,Psarocolius decumanus,Colombia,Piche,2019,5,19
PRESENT,Psarocolius decumanus,Unknown,Unknown,2007,3,1
PRESENT,Psarocolius decumanus,Colombia,Santa Rosa,2018,5,10
PRESENT,Psarocolius decumanus,Colombia,"Central hidroeléctrica Jaguas, Almenara",2006,10,27
PRESENT,Psarocolius decumanus,Colombia,"Central hidroeléctrica Jaguas, San Lorenzo",2006,11,8
PRESENT,Psarocolius decumanus,Colombia,"Central hidroeléctrica Jaguas, Papayos",2006,11,3
PRESENT,Psarocolius decumanus,Colombia,"Central hidroeléctrica Jaguas, Vivero",2006,11,14
PRESENT,Psarocolius decumanus,Colombia,"Central hidroeléctrica Jaguas, Almenara",2006,10,27
PRESENT,Psarocolius decumanus,Colombia,"Central hidroeléctrica Jaguas, Helipuerto-Fuga",2006,11,28
PRESENT,Psarocolius decumanus,Brazil,"Brazil:Minas Gerais, Quartel Geral, Reserva Brisa do Indaia",2008,3,22
PRESENT,Psarocolius decumanus,Brazil,"Fazenda Firme, Aquidauana, Pantanal do Mato Grosso",0,0,0
PRESENT,Psarocolius decumanus,Colombia,Caballo,2019,5,25
PRESENT,Psarocolius decumanus,Colombia,Las Brujas,2019,5,14
PRESENT,Oryx leucoryx,Unknown,Unknown,0,0,0
PRESENT,Oryx leucoryx,Unknown,Unknown,2001,2,26
PRESENT,Oryx leucoryx,Unknown,Unknown,2001,2,26
PRESENT,Oryx leucoryx,Unknown,Unknown,0,0,0
PRESENT,Oryx leucoryx,Unknown,Unknown,0,0,0
PRESENT,Oryx leucoryx,Unknown,Unknown,0,0,0
PRESENT,Oryx leucoryx,unknown or invalid,unknown or invalid,0,0,0
PRESENT,Oryx leucoryx,Unknown,Unknown,0,0,0
PRESENT,Oryx leucoryx,Unknown,Unknown,0,0,0
PRESENT,Oryx leucoryx,Unknown,Unknown,0,0,0
PRESENT,Oryx leucoryx,Unknown,Unknown,0,0,0
PRESENT,Oryx leucoryx,unknown or invalid,unknown or invalid,0,0,0
PRESENT,Oryx leucoryx,Sudan,Teiga.,1931,1,1
PRESENT,Oryx leucoryx,Unknown,Unknown,2005,11,1
PRESENT,Oryx leucoryx,Unknown,Unknown,0,0,0
PRESENT,Oryx leucoryx,Japan,Japan,0,0,0
PRESENT,Oryx leucoryx,Japan,Japan,2011,9,10
PRESENT,Oryx leucoryx,Unknown,Unknown,2010,9,26
PRESENT,Oryx leucoryx,Unknown,Unknown,0,0,0
PRESENT,Oryx leucoryx,Unknown,Unknown,1992,5,12
PRESENT,Oryx beisa,United States of America,San Antonio Zoo,1901,1,1
PRESENT,Oryx gazella,Unknown,Unknown,0,0,0
PRESENT,Oryx gazella,Kenya,Kenya,0,0,0
PRESENT,Oryx beisa,Kenya,Garissa vicinity,1901,1,1
PRESENT,Oryx gazella,"Tanzania, United Republic of","Tanzania, United Republic of",0,0,0
PRESENT,Oryx beisa,United States of America,San Antonio Zoo,0,0,0
PRESENT,Oryx gazella,"Tanzania, United Republic of","Tanzania, United Republic of",0,0,0
PRESENT,Oryx gazella,"Tanzania, United Republic of","Tanzania, United Republic of",0,0,0
PRESENT,Oryx gazella,"Tanzania, United Republic of","Tanzania, United Republic of",0,0,0
PRESENT,Oryx gazella,Unknown,Unknown,1994,3,10
PRESENT,Oryx beisa,Kenya,Frontière nord du Kenya,0,0,0
PRESENT,Oryx beisa,"Tanzania, United Republic of","Lac Manyara, Mbulu",0,0,0
PRESENT,Oryx gazella,Kenya,Maktaw,1930,5,25
PRESENT,Oryx beisa,"Tanzania, United Republic of",Garussi - Korongo Gebiet,0,0,0
PRESENT,Oryx beisa,"Tanzania, United Republic of",Garussi - Korongo Gebiet,0,0,0
PRESENT,Oryx gazella,San Diego Zoo,San Diego Zoo,1968,2,17
PRESENT,Oryx beisa,"Tanzania, United Republic of",Garussi - Korongo Gebiet,0,0,0
PRESENT,Oryx beisa,"Tanzania, United Republic of",Garussi - Korongo Gebiet,0,0,0
PRESENT,Oryx beisa,"Tanzania, United Republic of",Garussi - Korongo Gebiet,0,0,0
PRESENT,Oryx beisa,"Tanzania, United Republic of",Garussi - Korongo Gebiet,0,0,0
PRESENT,Oryx dammah,Unknown,Unknown,0,0,0
PRESENT,Oryx dammah,Sudan,Sudan,0,0,0
PRESENT,Oryx dammah,Unknown,Unknown,1976,4,8
PRESENT,Oryx dammah,Sudan,Sudan,0,0,0
PRESENT,Oryx dammah,Sudan,Sudan,0,0,0
PRESENT,Oryx dammah,Sudan,Sudan,0,0,0
PRESENT,Oryx dammah,Sudan,Sudan,0,0,0
PRESENT,Oryx dammah,Sudan,Sudan,0,0,0
PRESENT,Oryx dammah,Unknown,Unknown,0,0,0
PRESENT,Oryx dammah,United States of America,Detroit Zoo,0,0,0
PRESENT,Oryx dammah,Unknown,Unknown,0,0,0
PRESENT,Oryx dammah,United States of America,Detroit Zoo,0,0,0
PRESENT,Oryx dammah,Unknown,Unknown,0,0,0
PRESENT,Oryx dammah,Sudan,Sudan,0,0,0
PRESENT,Oryx dammah,Sudan,Sudan,0,0,0
PRESENT,Oryx dammah,Unknown,Unknown,0,0,0
PRESENT,Oryx dammah,South Africa,"South Africa, RSA =cap., pal.",1899,12,30
PRESENT,Oryx dammah,Unknown,Unknown,0,0,0
PRESENT,Oryx dammah,Unknown,Unknown,0,0,0
PRESENT,Oryx dammah,Unknown,Unknown,0,0,0
PRESENT,Struthio camelus,Australia,Me - Willowgrove Road 7km N of Moe,1999,2,26
PRESENT,Struthio camelus,Canada,"2.5 miles west, 4 miles south of Wildwood, Improvement District 14",1990,1,0
PRESENT,Struthio camelus,Canada,"Winnipeg Zoo, Winnipeg",1965,5,0
PRESENT,Struthio camelus,"Tanzania, United Republic of","Tanzania, United Republic of",2015,5,17
PRESENT,Struthio camelus,commercial specimen,commercial specimen,0,0,0
PRESENT,Struthio camelus,Kenya,Marsabit Forest Ecosystem,2014,5,30
PRESENT,Struthio camelus,"Tanzania, United Republic of","Tanzania, United Republic of",2014,9,25
PRESENT,Struthio camelus,unknown or invalid,unknown or invalid,0,0,0
PRESENT,Struthio camelus,Unknown,Unknown,0,0,0
PRESENT,Struthio camelus,Unknown,Unknown,1838,0,0
PRESENT,Struthio camelus,Australia,Australia,0,0,0
PRESENT,Struthio camelus,Australia,Australia,0,0,0
PRESENT,Struthio camelus,Australia,Australia,0,0,0
PRESENT,Struthio camelus,South Africa,Cape of Good Hope,1872,0,0
PRESENT,Struthio camelus,Canada,Forestburg,1992,1,14
PRESENT,Struthio camelus,Unknown,Unknown,0,0,0
PRESENT,Struthio camelus,Australia,933. North Hwy,0,0,0
PRESENT,Struthio camelus,Australia,Ostrich,2016,4,12
PRESENT,Struthio camelus,Egypt,"Dakhla Oasis, CV-228, M-189",1990,0,0
PRESENT,Struthio camelus,Australia,Mt Arden Station,0,0,0
PRESENT,Aonyx cinereus,Germany,Germany,0,0,0
PRESENT,Aonyx cinereus,Unknown,Unknown,1967,10,13
PRESENT,Aonyx cinereus,Unknown,Unknown,1970,9,1
PRESENT,Aonyx cinereus,Unknown,Unknown,0,0,0
PRESENT,Aonyx cinereus,Unknown,Unknown,1967,7,18
PRESENT,Aonyx cinereus,Malaysia,no specific locality recorded,1818,6,20
PRESENT,Aonyx cinereus,no specific locality recorded,no specific locality recorded,1818,6,20
PRESENT,Aonyx cinereus,Unknown,Unknown,0,0,0
PRESENT,Aonyx cinereus,Philippines,unspecified,1961,0,0
PRESENT,Aonyx cinereus,Indonesia,Indonesia,0,0,0
PRESENT,Aonyx cinereus,Unknown,Unknown,1989,11,0
PRESENT,Aonyx cinereus,United States of America,Honolulu Zoo (captive animal),0,0,0
PRESENT,Aonyx cinereus,unknown or invalid,unknown or invalid,0,0,0
PRESENT,Aonyx cinereus,Unknown,Unknown,1989,11,0
PRESENT,Aonyx cinereus,unspecified,unspecified,0,0,0
PRESENT,Aonyx cinereus,unspecified,unspecified,1969,8,19
PRESENT,Aonyx cinereus,Viet Nam,Viet Nam,0,0,0
PRESENT,Aonyx cinereus,Indonesia,"Bogor, Ouest Java",1964,0,0
PRESENT,Aonyx cinereus,Java,Java,0,0,0
PRESENT,Aonyx cinereus,United States of America,"Marine World, Redwood City",1984,10,21
PRESENT,Lontra canadensis,Canada,Glacier National Park of Canada|Trans Canada Highway Enchanted Forest,1995,4,26
PRESENT,Lontra canadensis,Unknown,Unknown,0,0,0
PRESENT,Lontra canadensis,Unknown,Unknown,0,0,0
PRESENT,Lontra canadensis,Unknown,Unknown,0,0,0
PRESENT,Lontra canadensis,Canada,Manitoba,0,0,0
PRESENT,Lontra canadensis,United States of America,California,0,0,0
PRESENT,Lontra canadensis,United States of America,United States of America,0,0,0
PRESENT,Lontra canadensis,Unknown,Unknown,0,0,0
PRESENT,Lontra canadensis,Unknown,Unknown,0,0,0
PRESENT,Lontra canadensis,Unknown,Unknown,0,0,0
PRESENT,Lontra canadensis,Unknown,Unknown,0,0,0
PRESENT,Lontra canadensis,Unknown,Unknown,0,0,0
PRESENT,Lontra canadensis,Unknown,Unknown,0,0,0
PRESENT,Lontra canadensis,America; America,America; America,0,0,0
PRESENT,Lontra canadensis,Canada,Canada,0,0,0
PRESENT,Lontra canadensis,United States of America,United States of America,0,0,0
PRESENT,Lontra canadensis,United States of America,United States - Clallam (WA) ,2017,7,31
PRESENT,Lontra canadensis,United States of America,United States of America,0,0,0
PRESENT,Lontra canadensis,United States of America,United States of America,0,0,0
PRESENT,Lontra canadensis,Unknown,Unknown,0,0,0
PRESENT,Enhydra lutris,United States of America,Attu I.,1960,6,0
PRESENT,Enhydra lutris,United States of America,Amchitka I.,1961,0,0
PRESENT,Enhydra lutris,United States of America,Kiska I.,1961,6,22
PRESENT,Enhydra lutris,Canada,Flores Island; West side,2007,0,0
PRESENT,Enhydra lutris,Canada,Grassy Island; dead on beach,2003,7,21
PRESENT,Enhydra lutris,Unknown,Unknown,0,0,0
PRESENT,Enhydra lutris,Unknown,Unknown,0,0,0
PRESENT,Enhydra lutris,Canada,Rose Point,1947,0,0
PRESENT,Enhydra lutris,Canada,Canada - Vargas Island Provincial Park,2017,7,17
PRESENT,Enhydra lutris,Canada,Canada - Vancouver Island,2015,9,25
PRESENT,Enhydra lutris,Canada,Canada - Vancouver Island,2019,7,12
PRESENT,Enhydra lutris,Canada,Canada - Vancouver Island,2015,9,25
PRESENT,Enhydra lutris,Canada,Canada - Vancouver Island,2015,9,25
PRESENT,Enhydra lutris,Canada,Canada - Vancouver Island,2015,9,25
PRESENT,Enhydra lutris,Canada,Canada - Vargas Island Provincial Park,2017,7,17
PRESENT,Enhydra lutris,Canada,Canada - Pacific Rim National Park Reserve of Canada,2019,7,11
PRESENT,Enhydra lutris,United States of America,United States - Kenai Peninsula (AK),2017,6,7
PRESENT,Enhydra lutris,Canada,Canada - Pacific Rim National Park Reserve of Canada,2019,7,11
PRESENT,Enhydra lutris,Canada,Canada - Vancouver Island,2019,10,3
PRESENT,Enhydra lutris,Canada,Canada - Vargas Island Provincial Park,2017,7,17
PRESENT,Athene cunicularia,Argentina,Argentina,2011,9,25
PRESENT,Athene cunicularia,Argentina,Argentina:Corrientes,2006,4,26
PRESENT,Athene cunicularia,Argentina,Argentina:Corrientes,2006,4,26
PRESENT,Athene cunicularia,Argentina,Argentina:Jujuy,2005,11,9
PRESENT,Athene cunicularia,Argentina,Argentina:Corrientes,2006,4,26
PRESENT,Athene cunicularia,Canada,Canada:Alberta,1968,1,1
PRESENT,Athene cunicularia,Argentina,Argentina:Rio Negro,2006,11,18
PRESENT,Athene cunicularia,United States of America,USA:California,0,0,0
PRESENT,Athene cunicularia,Ecuador,Ecuador,0,0,0
PRESENT,Athene cunicularia,Peru,coast of Northwestern Peru,0,0,0
PRESENT,Athene cunicularia,Unknown,Unknown,0,0,0
PRESENT,Athene cunicularia,Brazil,Brazil,0,0,0
PRESENT,Athene cunicularia,Brazil,"Br317km164,RamaldaGameleirakm04",2007,11,5
PRESENT,Athene cunicularia,Unknown,Unknown,1935,1,12
PRESENT,Athene cunicularia,Unknown,Unknown,1935,1,1
PRESENT,Athene cunicularia,United States of America,2.5 km southwest of Inglis,0,0,0
PRESENT,Athene cunicularia,United States of America,7 km NE of Newberry,0,0,0
PRESENT,Athene cunicularia,Brazil,Brazil,0,0,0
PRESENT,Athene cunicularia,Brazil,Mangaratiba,0,0,0
PRESENT,Athene cunicularia,Brazil,Mangaratiba,0,0,0
PRESENT,Bubo scandiacus,Canada,Iona,2001,0,0
PRESENT,Bubo scandiacus,Canada,Reifel,2001,0,0
PRESENT,Bubo scandiacus,Canada,17MA18,2002,0,0
PRESENT,Bubo scandiacus,world (general),world (general),0,0,0
PRESENT,Bubo scandiacus,United States of America,United States of America,0,0,0
PRESENT,Bubo scandiacus,Denmark,Denmark,0,0,0
PRESENT,Bubo scandiacus,Russian Federation,Russian Federation,1926,12,1
PRESENT,Bubo scandiacus,Unknown,Unknown,0,0,0
PRESENT,Bubo scandiacus,world (general),world (general),1926,1,1
PRESENT,Bubo scandiacus,Russian Federation,Russian Federation,0,0,0
PRESENT,Bubo scandiacus,Unknown,Unknown,0,0,0
PRESENT,Bubo scandiacus,United States of America,"Juneau; 3 mi. N, at Salmon Creek",1985,12,13
PRESENT,Bubo scandiacus,Japan,Japan,0,0,0
PRESENT,Bubo scandiacus,Sweden,"strandkanten vid Sanda, Mora Noret",1996,2,5
PRESENT,Bubo scandiacus,world (general),world (general),0,0,0
PRESENT,Bubo scandiacus,Russian Federation,Russian Federation,0,0,0
PRESENT,Bubo scandiacus,Unknown,Unknown,0,0,0
PRESENT,Bubo scandiacus,Russian Federation,Russian Federation,1926,11,12
PRESENT,Bubo scandiacus,Sweden,"Åkerby, Präriens fågelstation",2000,6,19
PRESENT,Bubo scandiacus,Russian Federation,Russian Federation,1926,11,1
PRESENT,Ailurus fulgens,Unknown,Unknown,0,0,0
PRESENT,Ailurus fulgens,Spain,Spain,0,0,0
PRESENT,Ailurus fulgens,Unknown,Unknown,0,0,0
PRESENT,Ailurus fulgens,Unknown,Unknown,0,0,0
PRESENT,Ailurus fulgens,Unknown,Unknown,0,0,0
PRESENT,Ailurus fulgens,India,near Lachund,0,0,0
PRESENT,Ailurus fulgens,unspecified,unspecified,1987,8,31
PRESENT,Ailurus fulgens,Nepal,Baglung,1969,1,5
PRESENT,Ailurus fulgens,"Detroit Zoo, Oakland County, Michigan","Detroit Zoo, Oakland County, Michigan",1961,3,9
PRESENT,Ailurus fulgens,Nepal,Kasua Khola,1972,12,6
PRESENT,Ailurus fulgens,Oklahoma City Zoological Park,Oklahoma City Zoological Park,2015,1,30
PRESENT,Ailurus fulgens,Unknown,Unknown,0,0,0
PRESENT,Ailurus fulgens,United States of America,Detroit Zoo,2004,3,31
PRESENT,Ailurus fulgens,unspecified,unspecified,1968,6,18
PRESENT,Ailurus fulgens,United States of America,"Detroit Zoological Park, Royal Oak",1971,3,0
PRESENT,Ailurus fulgens,"Detroit Zoo, Oakland County, Michigan","Detroit Zoo, Oakland County, Michigan",1961,3,9
